ID	log2fold	p	p.adj
ENSG00000164244	-0.0309938992057658	0.381157427489937	0.575936595934228
ENSG00000176896	-0.0372786269017875	0.381292206322595	0.576003046992792
ENSG00000143179	-0.0335203803097953	0.381347150649547	0.576026140098239
ENSG00000129473	0.0367036608445529	0.381550848785129	0.576273898159925
ENSG00000100336	0.164960492879024	0.38165400212145	0.576318433646376
ENSG00000148680	0.0773877818889809	0.38165969110117	0.576318433646376
ENSG00000109083	-0.0233972778942957	0.381742204295715	0.576323201059689
ENSG00000158435	-0.0212886649447128	0.381737726437814	0.576323201059689
ENSG00000139734	0.170227247084631	0.381804124294997	0.576356776697654
ENSG00000102349	-0.0602691436195398	0.381908448473437	0.576454350418443
ENSG00000108576	0.126363307937372	0.381963448839539	0.576477462011046
ENSG00000157014	-0.022139845200237	0.382008205073442	0.576485109474467
ENSG00000143842	-0.0749536006106506	0.382081216362561	0.576497119971882
ENSG00000282936	0.0625500278880118	0.382095543818885	0.576497119971882
ENSG00000080822	-0.0474057866950178	0.382245976709512	0.576664189001419
ENSG00000165633	-0.224353867993125	0.382381935646387	0.576805470261123
ENSG00000174871	-0.0871019001704728	0.382419048441626	0.576805470261123
ENSG00000112339	0.0245903936855509	0.382521247532926	0.576899711391937
ENSG00000196132	0.220057505084258	0.38273867945495	0.577167703393184
ENSG00000005469	-0.0353787490968308	0.383003620502186	0.577321312752981
ENSG00000023228	0.0205893892638028	0.383039276488845	0.577321312752981
ENSG00000099290	-0.0328909373693486	0.382897374461682	0.577321312752981
ENSG00000167985	0.0298146569025219	0.382967240564159	0.577321312752981
ENSG00000171320	0.11592320416182	0.382987048528244	0.577321312752981
ENSG00000117054	-0.0308864357399201	0.383291240252365	0.577581208078182
ENSG00000197976	-0.0275771139411528	0.383269868994303	0.577581208078182
ENSG00000072506	-0.0290395702837732	0.383615455692855	0.57782997966802
ENSG00000111696	-0.101248270905546	0.383545557115099	0.57782997966802
ENSG00000151065	-0.0258044985084993	0.383601083219038	0.57782997966802
ENSG00000182308	-0.0650191757067996	0.383592464797987	0.57782997966802
ENSG00000110011	-0.025628937062946	0.383657236791189	0.577832990915805
ENSG00000124783	0.0341727992169632	0.383709119738236	0.577851214535808
ENSG00000157456	0.132260035840089	0.38384095313694	0.577989824208382
ENSG00000154025	0.127279959807399	0.383916083670135	0.578043030507796
ENSG00000187866	0.0397592487542926	0.383989644137541	0.578093862054082
ENSG00000182087	-0.0335660021424033	0.384046799855392	0.578119988382171
ENSG00000184887	0.0295666886294555	0.384154393200789	0.578222027071654
ENSG00000184731	0.117926530914596	0.384206598909587	0.578240684816263
ENSG00000118557	-0.0764341702474099	0.384278303813383	0.578288682437774
ENSG00000168234	-0.028599156297135	0.38442975543827	0.578456666087317
ENSG00000167769	-0.0836018214478953	0.384681912089395	0.578776131458303
ENSG00000276180	-0.0983853289438927	0.384849917830436	0.578968933867124
ENSG00000136522	-0.0283314449266362	0.385035693612834	0.579188426856505
ENSG00000273802	-0.114664454757016	0.385138770806305	0.579283488242889
ENSG00000169727	-0.0209133078564484	0.385236301538239	0.579370188428549
ENSG00000007314	-0.108111100886208	0.385476406741251	0.579658343618085
ENSG00000138375	0.0204366850256426	0.385525626760997	0.579658343618085
ENSG00000184208	-0.0297810066407836	0.385547625314583	0.579658343618085
ENSG00000167881	0.0173599709802431	0.38561689840591	0.57970248906498
ENSG00000100628	0.0758967654485484	0.385748559668965	0.579840404552594
ENSG00000184277	-0.0264347185814443	0.385805090407792	0.579865370257987
ENSG00000054219	-0.0498725922397211	0.385956159272315	0.579972399485865
ENSG00000089248	-0.0270287363942465	0.385944893140514	0.579972399485865
ENSG00000017483	0.0459330074090831	0.386417888353094	0.580606168235097
ENSG00000133121	0.0946931148724	0.386619464227826	0.580848957168925
ENSG00000184305	0.0684980533265079	0.386677946268954	0.580876736948656
ENSG00000114030	0.0194009165966024	0.386942040983046	0.581153256672395
ENSG00000185761	0.0852128781557758	0.386903832199267	0.581153256672395
ENSG00000106615	0.0290230333054111	0.387257790906667	0.581567350384547
ENSG00000100982	0.0178513913463864	0.387408722743696	0.58168838811874
ENSG00000120694	-0.0438985156540837	0.387451911703022	0.58168838811874
ENSG00000174579	0.0291990017240103	0.387458530468076	0.58168838811874
ENSG00000092529	0.0473654944436938	0.387729458387011	0.58203497137984
ENSG00000172469	-0.0679029301208408	0.387833316913162	0.582125755548641
ENSG00000175073	0.0332790256335151	0.387870090340774	0.582125755548641
ENSG00000064961	0.0252397596155876	0.388277832850956	0.58249695539766
ENSG00000105258	-0.034288160161991	0.388268219590509	0.58249695539766
ENSG00000130643	0.0996784498711767	0.388213689783845	0.58249695539766
ENSG00000176261	-0.0234513733515697	0.388222098148445	0.58249695539766
ENSG00000196268	-0.0505823275740432	0.388381736263428	0.582517594861341
ENSG00000198026	-0.0289163828100217	0.388340529854219	0.582517594861341
ENSG00000198825	0.0293852101367637	0.388411904043517	0.582517594861341
ENSG00000198833	0.0513331128708356	0.388470350933297	0.582545100898837
ENSG00000168807	-0.0420673711699144	0.388603240046337	0.582563944852208
ENSG00000196275	-0.0614569409212919	0.388572714040714	0.582563944852208
ENSG00000228570	0.36335442146515	0.388576126295506	0.582563944852208
ENSG00000107758	-0.0268364335359294	0.388663651175361	0.58259437908381
ENSG00000183808	-0.0422427693970126	0.388718428400702	0.582616362864534
ENSG00000053108	0.123436971118502	0.388988734240943	0.58296134593992
ENSG00000182154	0.0504912388178091	0.389040682202924	0.582979047663001
ENSG00000241852	-0.0328019658755155	0.389148746495965	0.583080827610264
ENSG00000258289	-0.0568032410661413	0.389194527803409	0.583089274506912
ENSG00000147852	0.0963055111977685	0.38926317431443	0.583131972660592
ENSG00000130158	-0.0666747435195267	0.389444661483287	0.583235211850532
ENSG00000137496	-0.0299642892259871	0.389378659608016	0.583235211850532
ENSG00000166046	0.0367266573951769	0.389452552133446	0.583235211850532
ENSG00000100263	-0.0287826191526291	0.389661295768722	0.583427514796483
ENSG00000125457	-0.0250042281872891	0.389647570803223	0.583427514796483
ENSG00000073282	-0.12322125304491	0.389824827128086	0.583431799488454
ENSG00000113194	0.0168301959884455	0.389745717972917	0.583431799488454
ENSG00000188372	-0.0759348451649528	0.389765442076686	0.583431799488454
ENSG00000196470	0.0402588287763028	0.389824183314282	0.583431799488454
ENSG00000072736	-0.0225992182913944	0.390161758374287	0.583579396708357
ENSG00000081181	0.0938862092912849	0.390142349246184	0.583579396708357
ENSG00000095970	-0.167871894655073	0.390078943148718	0.583579396708357
ENSG00000103248	-0.0218887920144722	0.390244866108659	0.583579396708357
ENSG00000188342	0.029469735188629	0.390201151759022	0.583579396708357
ENSG00000197114	-0.0354228734546273	0.39006220268634	0.583579396708357
ENSG00000198589	-0.0303406952399797	0.390215160094013	0.583579396708357
ENSG00000227507	0.0558728506231522	0.390102304490591	0.583579396708357
ENSG00000176978	-0.0286005336727104	0.390391085495627	0.583737957260035
ENSG00000109390	-0.0282482944856523	0.390585050694248	0.583907766707899
ENSG00000179979	-0.0541349879082848	0.390566516324967	0.583907766707899
ENSG00000255833	-0.0820494670607139	0.390766527259633	0.584118947046019
ENSG00000166797	-0.0416506345335067	0.390842910907579	0.584173006887485
ENSG00000105516	-0.037645460974786	0.390946375001271	0.584214063450242
ENSG00000187713	-0.0222882819769654	0.390950822494757	0.584214063450242
ENSG00000148154	0.0577759471737909	0.391162126417592	0.584469693057867
ENSG00000174348	-0.129051741644211	0.391289559769665	0.584599964580784
ENSG00000180098	0.0169772663833834	0.391763349591242	0.585247624479357
ENSG00000250151	-0.0863767016542072	0.391817130147789	0.585267772048194
ENSG00000141219	-0.0306911229405431	0.392282128426753	0.585875939399132
ENSG00000183793	-0.239317349237446	0.392304949163233	0.585875939399132
ENSG00000177685	0.0982369447408901	0.392473650346663	0.586067623243063
ENSG00000112697	0.0396598526773103	0.392802536555553	0.586197148203987
ENSG00000115808	0.0321453557917158	0.392789456180994	0.586197148203987
ENSG00000121577	0.0414730803930989	0.392762329945885	0.586197148203987
ENSG00000125835	-0.0371431474280426	0.392630180940222	0.586197148203987
ENSG00000127922	-0.0235323083614567	0.392769894234526	0.586197148203987
ENSG00000140525	0.0441328777882357	0.392778120811284	0.586197148203987
ENSG00000072501	-0.0342844385850707	0.393063236271882	0.586421185100784
ENSG00000117650	0.138803975113564	0.393154526713352	0.586421185100784
ENSG00000130518	-0.07307351954776	0.39312672465474	0.586421185100784
ENSG00000159259	-0.0465658442019785	0.393035664653069	0.586421185100784
ENSG00000159363	0.0216989355030974	0.393106200265201	0.586421185100784
ENSG00000243696	-0.0561713126637995	0.393423169814129	0.586761632770328
ENSG00000085872	-0.0220311173553763	0.393535144482247	0.586868375113412
ENSG00000094631	-0.0257824731260687	0.393638262613904	0.586901638725822
ENSG00000111713	-0.12119989844894	0.393622964781401	0.586901638725822
ENSG00000198356	0.0274193571999108	0.393746693516848	0.587003050737166
ENSG00000018625	-0.212343235314038	0.394021727151653	0.587352790114712
ENSG00000112039	0.0301438983405965	0.39410326848978	0.587375073291281
ENSG00000140943	-0.0177681079207191	0.394117553479988	0.587375073291281
ENSG00000144488	-0.130449589799596	0.394317916332379	0.587613392297917
ENSG00000023287	0.0334920789847929	0.394557121838004	0.587789052359283
ENSG00000131023	-0.0255498992978835	0.394495109022592	0.587789052359283
ENSG00000167578	-0.024650974486049	0.394557195215354	0.587789052359283
ENSG00000069345	0.0192484249455351	0.39489267098081	0.588094663583569
ENSG00000099991	-0.0254957220979439	0.394980304226487	0.588094663583569
ENSG00000111664	0.0936963270227738	0.395005269392172	0.588094663583569
ENSG00000138600	0.03537739714421	0.394831093982943	0.588094663583569
ENSG00000185915	-0.0945264434336496	0.394854160121047	0.588094663583569
ENSG00000277399	-0.150394834893805	0.39493025767396	0.588094663583569
ENSG00000087470	-0.0223312512060454	0.395083107197477	0.5881057534929
ENSG00000278828	-0.127010460725132	0.395093696563423	0.5881057534929
ENSG00000106400	-0.0195192535718355	0.395150511395628	0.588130052056716
ENSG00000139687	0.0406451232707902	0.39528386357184	0.588268249834117
ENSG00000204104	0.0209877868150136	0.39568509253993	0.588805037305858
ENSG00000213928	-0.0479561946679456	0.395751935663823	0.588844177987813
ENSG00000168564	-0.0338895282226394	0.395854898851466	0.58893704863439
ENSG00000087076	-0.127597160941412	0.396277707462006	0.589448008520895
ENSG00000092978	-0.0266622642945099	0.39636066776066	0.589448008520895
ENSG00000138722	0.11136477266161	0.39632474811231	0.589448008520895
ENSG00000198855	0.0478959163034798	0.396319422800999	0.589448008520895
ENSG00000138134	-0.0328821074262936	0.396542361797955	0.589597482353906
ENSG00000274641	-0.193342050391892	0.39652255285389	0.589597482353906
ENSG00000205084	-0.0639407098108684	0.396643594423815	0.589620163539729
ENSG00000232629	-0.223279925989972	0.396651132295299	0.589620163539729
ENSG00000248919	0.131942094235008	0.396679396771789	0.589620163539729
ENSG00000270882	-0.146211733163323	0.396792877771752	0.589728491725642
ENSG00000018869	-0.0412571243510452	0.396876508794748	0.589732101303705
ENSG00000132305	0.0217920647036813	0.396876443869407	0.589732101303705
ENSG00000076770	0.0425092435344011	0.396976165988604	0.589759518357827
ENSG00000166860	-0.0318245482446378	0.396973864773086	0.589759518357827
ENSG00000068615	-0.226936417606732	0.39705076723675	0.589790101624239
ENSG00000124225	-0.0646664591826705	0.397118567565236	0.589790101624239
ENSG00000166794	-0.0415255357556344	0.397104283894576	0.589790101624239
ENSG00000068078	-0.20171736071104	0.397426806127258	0.589885996218927
ENSG00000092108	-0.0258616005822347	0.397347336321095	0.589885996218927
ENSG00000160401	0.173686526757163	0.397351945462756	0.589885996218927
ENSG00000167548	0.0405213730572949	0.397412360229501	0.589885996218927
ENSG00000168765	-0.106016952165553	0.397247839570968	0.589885996218927
ENSG00000178700	0.0525432133476457	0.397275755589415	0.589885996218927
ENSG00000111665	0.0804835071326785	0.397576638113431	0.590048091202369
ENSG00000172349	-0.0233893133881554	0.397619869136927	0.590051961505299
ENSG00000241644	0.113614976405104	0.397699683236692	0.590110113291751
ENSG00000158623	0.0408917971599629	0.398372353671036	0.59104784852623
ENSG00000125651	0.0192882101872139	0.398933028637001	0.591732171160251
ENSG00000158716	0.0402532648770941	0.398902159459961	0.591732171160251
ENSG00000169446	0.0397239225623933	0.398955810820815	0.591732171160251
ENSG00000104879	-0.173718111179421	0.399159837191687	0.591974334818179
ENSG00000084072	-0.0635189555279954	0.399370773654056	0.592004593370123
ENSG00000100426	0.0194646043500965	0.399362103453436	0.592004593370123
ENSG00000128833	0.0725550694222148	0.399232867252467	0.592004593370123
ENSG00000170647	-0.106953096967069	0.399293354624295	0.592004593370123
ENSG00000170921	0.0388589533695099	0.399386924474387	0.592004593370123
ENSG00000204310	0.0277599143627389	0.399424785888276	0.592004593370123
ENSG00000188566	-0.0315327046424944	0.399506232481667	0.592064894071647
ENSG00000163808	0.0978640338234377	0.39965610032371	0.592191281486898
ENSG00000171798	0.143975457932595	0.399673055588025	0.592191281486898
ENSG00000136938	-0.0266763966389963	0.399789051697131	0.592302731120035
ENSG00000047621	-0.0283136516264765	0.400320103250513	0.592918882846022
ENSG00000140931	0.024373890410258	0.400361121928292	0.592918882846022
ENSG00000162438	-0.0908844599176493	0.400296356480865	0.592918882846022
ENSG00000184708	0.0136909898094601	0.400368220513169	0.592918882846022
ENSG00000183258	0.0182665003532917	0.400604506029968	0.593208323996868
ENSG00000126070	-0.0307197738807654	0.401080304162552	0.593852336183595
ENSG00000136114	-0.067335992218291	0.401204412502695	0.593975546998435
ENSG00000178033	0.127728975284669	0.401278738727654	0.594025038730042
ENSG00000154930	-0.0211782936182005	0.401439306218361	0.594202172915693
ENSG00000127837	0.0187902309706054	0.401493579226629	0.594221952136416
ENSG00000160957	0.0516739599188591	0.40170087003479	0.594468174962335
ENSG00000213906	0.0495437738323594	0.401839067589766	0.594612108469983
ENSG00000118816	0.0226138612572072	0.401910186699887	0.594612293285432
ENSG00000151461	0.0225892220547315	0.401921066814208	0.594612293285432
ENSG00000184207	0.0282301861040637	0.402023331495	0.594703013541591
ENSG00000134779	0.0336608580512577	0.402146991844595	0.594825362173395
ENSG00000168090	-0.0182480107768412	0.402201078419827	0.594844788112004
ENSG00000103657	-0.0369829596625367	0.402333933989269	0.594920125337894
ENSG00000140612	0.0284941275966898	0.402298398050117	0.594920125337894
ENSG00000130669	0.0324549393190236	0.402377752486843	0.594924354119645
ENSG00000169621	0.0372332691086747	0.402441007778292	0.594957316842717
ENSG00000099385	-0.0351731655238991	0.402565399339611	0.59508064577731
ENSG00000197557	-0.0516852101303156	0.402671108044169	0.595176335030178
ENSG00000164405	-0.0388520789718005	0.403019153932023	0.595630159835432
ENSG00000254685	0.055259622351561	0.403078211580171	0.595656834184758
ENSG00000102934	-0.0820199457497427	0.403172707012242	0.595735866668648
ENSG00000106479	-0.0355781394392316	0.403241987649594	0.595748473261004
ENSG00000127252	0.14765777583344	0.403263269473472	0.595748473261004
ENSG00000166848	0.0272257765165445	0.403369889397895	0.595845382233746
ENSG00000006042	0.263032526862207	0.403568255529794	0.596023706215566
ENSG00000089050	0.0291753340078411	0.403572678184516	0.596023706215566
ENSG00000115421	-0.0316612504213425	0.403731663364621	0.596197886373639
ENSG00000198208	-0.0816333504282414	0.403783806416753	0.596214271444885
ENSG00000163155	-0.0814568571857256	0.404188198802855	0.596750720432147
ENSG00000136932	-0.0230368162648361	0.40424520565014	0.596774226249444
